"name","ioc","ht","ace_avg"
"Abdullah Maqdas","KUW",NA,NA
"Aditya Hari Sasongko","INA",NA,NA
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Mannarino","FRA",183,0.0583294447036864
"Adrian Menendez Maceiras","ESP",NA,0.0665188470066519
"Adrian Menendez Maceiras","ESP",NA,0.0665188470066519
"Adrian Menendez Maceiras","ESP",NA,0.0665188470066519
"Adrian Menendez Maceiras","ESP",NA,0.0665188470066519
"Adrian Ungur","ROU",178,NA
"Adrien Bossel","SUI",NA,0.106666666666667
"Adrien Bossel","SUI",NA,0.106666666666667
"Albert Montanes","ESP",175,0.037827352085354
"Albert Montanes","ESP",175,0.037827352085354
"Albert Montanes","ESP",175,0.037827352085354
"Albert Montanes","ESP",175,0.037827352085354
"Albert Montanes","ESP",175,0.037827352085354
"Albert Montanes","ESP",175,0.037827352085354
"Albert Montanes","ESP",175,0.037827352085354
"Albert Montanes","ESP",175,0.037827352085354
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Albert Ramos","ESP",188,0.0479475681269403
"Alberto Emmanuel Alvarado Larin","ESA",NA,NA
"Alejandro Falla","COL",185,0.0407142857142857
"Alejandro Falla","COL",185,0.0407142857142857
"Alejandro Falla","COL",185,0.0407142857142857
"Alejandro Falla","COL",185,0.0407142857142857
"Alejandro Falla","COL",185,0.0407142857142857
"Alejandro Falla","COL",185,0.0407142857142857
"Alejandro Falla","COL",185,0.0407142857142857
"Alejandro Falla","COL",185,0.0407142857142857
"Alejandro Falla","COL",185,0.0407142857142857
"Alejandro Falla","COL",185,0.0407142857142857
"Alejandro Falla","COL",185,0.0407142857142857
"Alejandro Falla","COL",185,0.0407142857142857
"Alejandro Falla","COL",185,0.0407142857142857
"Alejandro Gomez GB42","COL",NA,0.0748663101604278
"Alejandro Gonzalez","COL",NA,0.0414258188824663
"Alejandro Gonzalez","COL",NA,0.0414258188824663
"Alejandro Gonzalez","COL",NA,0.0414258188824663
"Alejandro Gonzalez","COL",NA,0.0414258188824663
"Alejandro Gonzalez","COL",NA,0.0414258188824663
"Alejandro Gonzalez","COL",NA,0.0414258188824663
"Alejandro Gonzalez","COL",NA,0.0414258188824663
"Alejandro Gonzalez","COL",NA,0.0414258188824663
"Alejandro Gonzalez","COL",NA,0.0414258188824663
"Alejandro Gonzalez","COL",NA,0.0414258188824663
"Alejandro Gonzalez","COL",NA,0.0414258188824663
"Aleksandr Nedovyesov","KAZ",NA,0.0364238410596026
"Aleksandr Nedovyesov","KAZ",NA,0.0364238410596026
"Aleksandr Nedovyesov","KAZ",NA,0.0364238410596026
"Aleksandr Nedovyesov","KAZ",NA,0.0364238410596026
"Aleksandr Nedovyesov","KAZ",NA,0.0364238410596026
"Aleksandr Nedovyesov","KAZ",NA,0.0364238410596026
"Alex Bolt","AUS",NA,0.0508474576271186
"Alex Knaff","LUX",NA,NA
"Alex Llompart","PUR",NA,NA
"Alexander Kudryavtsev","RUS",183,0.0656370656370656
"Alexander Kudryavtsev","RUS",183,0.0656370656370656
"Alexander Lazov","BUL",NA,NA
"Alexander Lazov","BUL",NA,NA
"Alexander Sarkissian","USA",NA,0.122950819672131
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexander Zverev","GER",NA,0.0760014975664545
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandr Dolgopolov","UKR",180,0.0906074527820317
"Alexandre Sidorenko","FRA",NA,0.0612244897959184
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Aljaz Bedene","GBR",181,0.105504587155963
"Amir Weintraub","ISR",188,NA
"Andre Ghem","BRA",193,0.0377358490566038
"Andrea Arnaboldi","ITA",NA,0.0506607929515418
"Andrea Arnaboldi","ITA",NA,0.0506607929515418
"Andrea Arnaboldi","ITA",NA,0.0506607929515418
"Andreas Beck","GER",190,0.0958904109589041
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Haider Maurer","AUT",190,0.0798866855524079
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andreas Seppi","ITA",190,0.0688940688940689
"Andrei Ciumac","MDA",NA,NA
"Andrei Soltoianu","MDA",NA,NA
"Andres Molteni","ARG",NA,0.0212765957446809
"Andrey Golubev","KAZ",185,0.0619796484736355
"Andrey Golubev","KAZ",185,0.0619796484736355
"Andrey Golubev","KAZ",185,0.0619796484736355
"Andrey Golubev","KAZ",185,0.0619796484736355
"Andrey Golubev","KAZ",185,0.0619796484736355
"Andrey Golubev","KAZ",185,0.0619796484736355
"Andrey Golubev","KAZ",185,0.0619796484736355
"Andrey Golubev","KAZ",185,0.0619796484736355
"Andrey Golubev","KAZ",185,0.0619796484736355
"Andrey Golubev","KAZ",185,0.0619796484736355
"Andrey Golubev","KAZ",185,0.0619796484736355
"Andrey Kuznetsov","RUS",185,0.0592592592592593
"Andrey Kuznetsov","RUS",185,0.0592592592592593
"Andrey Kuznetsov","RUS",185,0.0592592592592593
"Andrey Kuznetsov","RUS",185,0.0592592592592593
"Andrey Kuznetsov","RUS",185,0.0592592592592593
"Andrey Kuznetsov","RUS",185,0.0592592592592593
"Andrey Kuznetsov","RUS",185,0.0592592592592593
"Andrey Kuznetsov","RUS",185,0.0592592592592593
"Andrey Kuznetsov","RUS",185,0.0592592592592593
"Andrey Kuznetsov","RUS",185,0.0592592592592593
"Andrey Kuznetsov","RUS",185,0.0592592592592593
"Andrey Kuznetsov","RUS",185,0.0592592592592593
"Andrey Rublev","RUS",NA,0.0503703703703704
"Andrey Rublev","RUS",NA,0.0503703703703704
"Andrey Rublev","RUS",NA,0.0503703703703704
"Andrey Rublev","RUS",NA,0.0503703703703704
"Andrey Rublev","RUS",NA,0.0503703703703704
"Andrey Rublev","RUS",NA,0.0503703703703704
"Andrey Rublev","RUS",NA,0.0503703703703704
"Andrey Rublev","RUS",NA,0.0503703703703704
"Andrey Rublev","RUS",NA,0.0503703703703704
"Andrey Rublev","RUS",NA,0.0503703703703704
"Andrey Rublev","RUS",NA,0.0503703703703704
"Andrey Rublev","RUS",NA,0.0503703703703704
"Andrey Rublev","RUS",NA,0.0503703703703704
"Andy Murray","GBR",190,0.0868253436138116
"Andy Murray","GBR",190,0.0868253436138116
"Andy Murray","GBR",190,0.0868253436138116
"Andy Murray","GBR",190,0.0868253436138116
"Andy Murray","GBR",190,0.0868253436138116
"Andy Murray","GBR",190,0.0868253436138116
"Andy Murray","GBR",190,0.0868253436138116
"Andy Murray","GBR",190,0.0868253436138116
"Andy Murray","GBR",190,0.0868253436138116
"Andy Murray","GBR",190,0.0868253436138116
"Andy Murray","GBR",190,0.0868253436138116
"Andy Murray","GBR",190,0.0868253436138116
"Andy Murray","GBR",190,0.0868253436138116
"Andy Murray","GBR",190,0.0868253436138116
"Andy Murray","GBR",190,0.0868253436138116
"Anoosha Shahgholi","IRI",NA,NA
"Anoosha Shahgholi","IRI",NA,NA
"Ante Pavic","CRO",NA,0.110576923076923
"Ante Pavic","CRO",NA,0.110576923076923
"Antonio Veic","CRO",180,0.0327868852459016
"Antso Rakotondramanga","MAD",NA,NA
"Antso Rakotondramanga","MAD",NA,NA
"Aqeel Khan","PAK",NA,NA
"Aqeel Khan","PAK",NA,NA
"Arthur De Greef","BEL",NA,0.0584415584415584
"Aslan Karatsev","RUS",NA,0.0254777070063694
"Austin Krajicek","USA",NA,0.106289308176101
"Austin Krajicek","USA",NA,0.106289308176101
"Austin Krajicek","USA",NA,0.106289308176101
"Austin Krajicek","USA",NA,0.106289308176101
"Austin Krajicek","USA",NA,0.106289308176101
"Austin Krajicek","USA",NA,0.106289308176101
"Austin Krajicek","USA",NA,0.106289308176101
"Austin Krajicek","USA",NA,0.106289308176101
"Austin Krajicek","USA",NA,0.106289308176101
"Austin Krajicek","USA",NA,0.106289308176101
"Austin Krajicek","USA",NA,0.106289308176101
"Bar Tzuf Botzer","ISR",NA,NA
"Bar Tzuf Botzer","ISR",NA,NA
"Bastian Trinker","AUT",NA,0.0456852791878173
"Bastian Trinker","AUT",NA,0.0456852791878173
"Ben Fatael","ISR",NA,NA
"Benjamin Balleret","MON",185,0.08
"Benjamin Balleret","MON",185,0.08
"Benjamin Balleret","MON",185,0.08
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Becker","GER",178,0.0784534534534534
"Benjamin Lock","ZIM",NA,NA
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Benoit Paire","FRA",196,0.0896630496858938
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bernard Tomic","AUS",193,0.103886669088267
"Bjorn Fratangelo","USA",NA,0.0327868852459016
"Bjorn Fratangelo","USA",NA,0.0327868852459016
"Blaz Kavcic","SLO",188,0.0522586359610275
"Blaz Kavcic","SLO",188,0.0522586359610275
"Blaz Kavcic","SLO",188,0.0522586359610275
"Blaz Kavcic","SLO",188,0.0522586359610275
"Blaz Kavcic","SLO",188,0.0522586359610275
"Blaz Kavcic","SLO",188,0.0522586359610275
"Blaz Kavcic","SLO",188,0.0522586359610275
"Blaz Kavcic","SLO",188,0.0522586359610275
"Blaz Kavcic","SLO",188,0.0522586359610275
"Blaz Kavcic","SLO",188,0.0522586359610275
"Blaz Rola","SLO",NA,0.0516273849607183
"Blaz Rola","SLO",NA,0.0516273849607183
"Blaz Rola","SLO",NA,0.0516273849607183
"Blaz Rola","SLO",NA,0.0516273849607183
"Blaz Rola","SLO",NA,0.0516273849607183
"Blaz Rola","SLO",NA,0.0516273849607183
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Borna Coric","CRO",NA,0.047655847501288
"Brydan Klein","AUS",183,0.108108108108108
"Calvin Hemery","FRA",NA,0.0862068965517241
"Carlos Berlocq","ARG",183,0.048050139275766
"Carlos Berlocq","ARG",183,0.048050139275766
"Carlos Berlocq","ARG",183,0.048050139275766
"Carlos Berlocq","ARG",183,0.048050139275766
"Carlos Berlocq","ARG",183,0.048050139275766
"Carlos Berlocq","ARG",183,0.048050139275766
"Carlos Berlocq","ARG",183,0.048050139275766
"Carlos Berlocq","ARG",183,0.048050139275766
"Carlos Berlocq","ARG",183,0.048050139275766
"Carlos Berlocq","ARG",183,0.048050139275766
"Cem Ilkel","TUR",NA,0.0508474576271186
"Cem Ilkel","TUR",NA,0.0508474576271186
"Cem Ilkel","TUR",NA,0.0508474576271186
"Cem Ilkel","TUR",NA,0.0508474576271186
"Cem Ilkel","TUR",NA,0.0508474576271186
"Christian Lindell","SWE",NA,0.037914691943128
"Christian Lindell","SWE",NA,0.037914691943128
"Christian Lindell","SWE",NA,0.037914691943128
"Christian Lindell","SWE",NA,0.037914691943128
"Christopher Eubanks","USA",NA,0.0847457627118644
"Chuhan Wang","CHN",NA,NA
"Constant Lestienne","FRA",NA,0.0175438596491228
"Damir Dzumhur","BIH",172,0.0394230769230769
"Damir Dzumhur","BIH",172,0.0394230769230769
"Damir Dzumhur","BIH",172,0.0394230769230769
"Damir Dzumhur","BIH",172,0.0394230769230769
"Damir Dzumhur","BIH",172,0.0394230769230769
"Damir Dzumhur","BIH",172,0.0394230769230769
"Damir Dzumhur","BIH",172,0.0394230769230769
"Damir Dzumhur","BIH",172,0.0394230769230769
"Damir Dzumhur","BIH",172,0.0394230769230769
"Danai Udomchoke","THA",173,NA
"Danai Udomchoke","THA",173,NA
"Daniel Brands","GER",196,0.122222222222222
"Daniel Elahi Galan Riveros","COL",NA,0.064327485380117
"Daniel Evans","GBR",175,NA
"Daniel Evans","GBR",175,NA
"Daniel Garza","MEX",NA,0.0178571428571429
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Gimeno Traver","ESP",185,0.0456066945606695
"Daniel Glancy","IRL",NA,NA
"Daniel Glancy","IRL",NA,NA
"Daniel Munoz De La Nava","ESP",NA,NA
"Daniel Munoz De La Nava","ESP",NA,NA
"Darian King","BAR",NA,0.0232558139534884
"Darian King","BAR",NA,0.0232558139534884
"David Agung Susanto","INA",NA,NA
"David Agung Susanto","INA",NA,NA
"David Ferrer","ESP",175,0.0300329393528386
"David Ferrer","ESP",175,0.0300329393528386
"David Ferrer","ESP",175,0.0300329393528386
"David Ferrer","ESP",175,0.0300329393528386
"David Ferrer","ESP",175,0.0300329393528386
"David Ferrer","ESP",175,0.0300329393528386
"David Ferrer","ESP",175,0.0300329393528386
"David Ferrer","ESP",175,0.0300329393528386
"David Ferrer","ESP",175,0.0300329393528386
"David Ferrer","ESP",175,0.0300329393528386
"David Ferrer","ESP",175,0.0300329393528386
"David Ferrer","ESP",175,0.0300329393528386
"David Ferrer","ESP",175,0.0300329393528386
"David Ferrer","ESP",175,0.0300329393528386
"David Ferrer","ESP",175,0.0300329393528386
"David Ferrer","ESP",175,0.0300329393528386
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Goffin","BEL",163,0.0808292569298859
"David Guez","FRA",185,0.0487804878048781
"David Souto","VEN",NA,NA
"David Vega Hernandez","ESP",NA,0.02
"Dawood Sayed Hashim","KUW",NA,NA
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Istomin","UZB",188,0.0812437311935807
